time(seconds),sensor id,humidity,PM_2.5A,PM_2.5B, AQIA, AQIB
1727355600,128729,72.867,3.084,2.97,1.04,16,5
1727359200,128729,73.466,3.495,3.511,1.25,19,6
1727362800,128729,75.3,3.872,3.917,1.3,21,7
1727366400,128729,77.133,3.689,3.909,1.09,21,6
1728921600,128729,78.466,3.439,3.708,0.87,20,4
1729188000,222641,30.566,3.144,3.483,4.84,18,26
1729188000,222537,33.733,3.126,3.773,4.62,18,25
1729188000,222275,35.166,3.922,3.684,4.71,21,26
1729188000,128729,43.8,3.54,3.649,3.86,20,21
1729191600,222275,34.3,2.595,2.384,4.1,13,22
1729191600,222537,34.667,2.591,3.127,4.28,16,23
1729191600,128729,44.0,3.377,3.539,3.79,19,21
1729191600,222641,32.8,3.028,3.404,4.6,17,25
1729195200,222275,33.666,2.442,2.3,4.11,13,22
1729195200,128729,44.034,2.785,2.864,3.42,15,19
1729195200,222641,34.666,2.048,2.352,3.91,12,21
1729195200,222537,36.034,2.131,2.636,3.9,13,21
1729198800,128729,45.334,2.763,2.938,3.36,16,18
1729198800,222275,36.167,3.315,3.08,4.31,17,23
1729198800,222641,38.666,2.004,2.175,3.52,11,19
1729198800,222537,36.3,2.481,2.806,3.98,14,22
1729202400,222537,42.6,4.838,5.283,4.75,28,26
1729202400,222641,45.966,2.353,2.502,3.05,13,16
1729202400,222275,42.867,4.441,4.056,4.26,23,23
1729202400,128729,49.433,4.317,4.603,3.85,25,21
1729206000,222641,50.033,2.677,3.01,2.9,15,16
1729206000,128729,54.867,5.255,5.651,3.9,30,21
1729206000,222275,47.334,3.958,3.578,3.66,21,20
1729206000,222537,48.5,7.345,8.067,5.6,42,31
1729209600,222275,50.767,3.74,3.615,3.31,20,18
1729209600,222537,53.867,27.538,28.305,15.73,85,62
1729209600,128729,60.0,8.739,9.706,5.4,50,43
1729209600,222641,52.767,2.954,3.188,2.83,17,15
1729213200,222537,55.633,8.975,10.244,5.98,51,44
1729213200,222275,53.034,5.13,4.894,3.8,27,21
1729213200,222641,53.867,4.665,5.221,3.67,27,20
1729213200,128729,63.933,11.309,12.834,6.58,55,45
1729216800,222275,53.166,9.676,9.639,6.25,51,44
1729216800,128729,65.434,12.862,14.641,7.34,59,46
1729216800,222537,56.767,7.944,9.234,5.36,47,29
1729216800,222641,54.709,7.81,8.633,5.33,45,29
1729220400,128729,65.8,16.979,19.064,9.51,67,50
1729220400,222641,54.967,10.692,11.771,6.88,54,45
1729220400,222275,53.4,11.278,11.148,7.02,54,46
1729220400,222537,57.566,16.578,17.483,9.7,65,51
1729224000,222537,59.233,10.064,11.921,6.41,53,45
1729224000,222641,54.7,10.488,11.223,6.75,53,45
1729224000,222275,53.133,10.31,10.343,6.57,52,45
1729224000,128729,66.0,12.97,14.511,7.24,58,46
1729227600,222641,55.4,12.375,13.175,7.68,57,47
1729227600,128729,65.7,10.035,11.677,5.8,53,43
1729227600,222275,54.367,14.119,13.889,8.4,59,48
1729227600,222537,59.3,9.297,11.037,5.98,52,44
1729231200,222275,57.633,15.727,15.261,8.9,62,49
1729231200,222641,56.834,13.749,14.915,8.34,60,48
1729231200,222537,60.8,8.496,10.27,5.43,50,43
1729231200,128729,66.966,8.841,9.997,4.9,50,42
1729234800,222275,57.2,12.297,12.142,7.21,56,46
1729234800,128729,65.966,11.095,12.293,6.19,55,44
1729234800,222641,57.133,7.612,8.644,5.07,44,28
1729234800,222537,59.1,6.671,7.065,4.27,38,23
1729238400,222537,58.9,5.14,6.143,3.61,31,20
1729238400,222641,55.833,5.851,6.382,4.13,33,22
1729238400,222275,53.8,6.936,6.747,4.68,37,25
1729238400,128729,65.966,11.299,12.681,6.35,55,44
1729242000,128729,66.0,9.808,10.66,5.41,52,43
1729242000,222641,55.534,4.785,5.224,3.58,27,19
1729242000,222275,54.567,5.534,5.277,3.88,30,21
1729242000,222537,59.867,5.346,5.796,3.52,31,19
1729245600,222641,55.924,5.558,6.559,4.13,33,22
1729245600,222275,56.88,6.462,5.95,4.1,34,22
1729245600,222537,58.36,4.753,5.512,3.39,28,18
1729245600,128729,67.0,12.462,14.091,6.94,58,46
1729249200,128729,66.367,12.05,13.56,6.74,57,45
1729249200,222275,55.8,10.41,9.961,6.28,52,44
1729249200,222537,57.8,5.668,6.8,4.02,34,22
1729249200,222641,56.5,7.916,9.075,5.33,47,29
1729252800,222275,54.167,22.954,23.904,13.34,77,58
1729252800,128729,63.467,5.609,6.054,3.32,32,18
1729252800,222537,53.6,3.752,4.433,3.28,22,18
1729252800,222641,57.3,5.688,6.107,3.9,32,21
1729256400,222537,32.133,1.444,1.984,3.87,9,21
1729256400,222641,47.6,1.619,1.871,2.54,9,14
1729256400,128729,50.067,2.181,2.191,2.59,12,14
1729256400,222275,40.967,1.654,1.295,3.0,8,16
1729260000,128729,40.6,1.861,1.862,3.25,10,18
1729260000,222275,33.334,1.113,0.966,3.4,5,18
1729260000,222537,27.267,1.236,1.61,4.13,7,22
1729260000,222641,31.9,0.977,1.252,3.58,6,19
1729263600,222537,26.1,0.932,1.357,4.08,6,22
1729263600,222641,23.934,0.821,1.013,4.16,5,23
1729263600,128729,34.067,1.826,1.74,3.76,10,20
1729263600,222275,31.333,2.865,2.882,4.57,16,25
1729267200,222641,20.233,1.013,1.159,4.58,6,25
1729267200,128729,34.166,1.92,1.972,3.8,10,21
1729267200,222537,24.267,1.103,1.417,4.34,7,24
1729267200,222275,29.767,6.135,6.085,6.38,33,35
1729270800,222641,18.133,1.348,1.409,4.92,7,27
1729270800,128729,34.567,2.09,2.045,3.87,11,21
1729270800,222537,24.433,1.539,1.835,4.53,9,25
1729270800,222275,26.967,1.361,1.276,4.11,7,22
1729270800,221881,33.0,1.325,1.24,3.59,7,19
1729274400,128729,33.067,1.907,1.744,3.84,10,21
1729274400,221881,29.9,1.376,1.291,3.85,7,21
1729274400,222641,17.733,1.922,2.097,5.27,11,29
1729274400,222275,25.0,1.362,1.342,4.33,7,24
1729274400,222537,23.2,1.902,1.878,4.75,10,26
1729278000,221881,29.0,1.372,1.319,3.93,7,21
1729278000,222537,23.633,1.252,1.734,4.5,8,24
1729278000,222641,17.6,1.695,2.126,5.23,10,29
1729278000,222275,24.4,1.378,1.312,4.33,7,24
1729278000,128729,31.834,1.92,1.838,4.0,10,22
1729281600,222275,25.066,1.759,1.728,4.48,9,24
1729281600,222641,19.367,1.848,1.994,5.08,10,28
1729281600,221881,28.366,1.859,1.813,4.25,10,23
1729281600,128729,32.0,2.093,1.94,4.04,11,22
1729281600,222537,24.867,1.528,1.848,4.5,9,24
1729285200,222537,28.2,1.595,1.817,4.21,9,23
1729285200,222275,30.05,2.472,2.345,4.42,13,24
1729285200,128729,34.0,2.072,2.2,3.92,11,21
1729285200,221881,29.667,1.333,1.396,3.93,7,21
1729285200,222641,31.434,1.802,2.177,4.09,11,22
1729288800,222537,34.166,2.584,3.041,4.27,15,23
1729288800,128729,41.867,6.219,6.57,5.49,35,30
1729288800,221881,37.0,2.219,2.046,3.66,11,20
1729288800,222641,42.333,2.721,2.925,3.57,15,19
1729288800,222275,37.5,3.315,2.939,4.14,17,23
1729292400,221881,44.133,15.002,14.938,9.81,61,51
1729292400,222641,44.267,3.503,3.822,3.87,20,21
1729292400,222275,42.367,4.886,4.331,4.51,25,25
1729292400,128729,47.7,6.184,6.729,5.04,36,28
1729292400,222537,41.6,5.871,6.418,5.36,33,29
1729296000,221881,49.267,17.816,18.359,10.99,67,53
1729296000,128729,53.6,8.788,9.556,5.95,50,44
1729296000,222641,47.9,2.819,3.13,3.19,16,17
1729296000,222537,46.833,12.947,13.954,8.79,58,49
1729296000,222275,45.733,4.659,4.128,4.11,24,22
1729299600,128729,58.4,12.019,13.075,7.27,56,46
1729299600,221881,54.334,19.56,19.54,11.28,69,54
1729299600,222641,51.534,3.572,4.067,3.3,21,18
1729299600,222275,48.734,5.168,4.944,4.22,28,23
1729299600,222537,50.666,10.377,11.96,7.25,54,46
1729303200,222275,50.7,6.177,6.147,4.63,34,25
1729303200,128729,61.7,11.827,13.396,7.03,56,46
1729303200,222641,52.966,4.723,5.624,3.91,28,21
1729303200,221881,57.466,29.564,29.727,16.31,89,63
1729303200,222537,53.633,11.219,16.2,8.31,58,48
1729306800,222275,51.867,8.406,8.303,5.68,46,31
1729306800,221881,59.234,23.71,23.467,13.01,77,57
1729306800,222641,54.133,6.585,7.074,4.65,37,25
1729306800,128729,63.166,9.556,10.695,5.6,52,43
1729306800,222537,54.433,7.436,8.931,5.35,45,29
1729310400,222275,51.933,9.691,9.268,6.25,50,44
1729310400,128729,64.166,14.338,15.978,8.18,61,48
1729310400,221881,60.9,23.045,23.024,12.55,76,56
1729310400,222641,54.534,8.835,10.24,6.03,50,44
1729310400,222537,56.267,8.959,10.489,5.98,51,44
1729314000,128729,64.733,14.606,16.393,8.29,62,48
1729314000,222275,52.4,11.677,11.814,7.36,55,46
1729314000,221881,60.933,16.25,16.352,9.04,63,50
1729314000,222641,54.7,10.439,11.63,6.8,53,45
1729314000,222537,55.7,8.747,10.252,5.93,50,44
1729317600,221881,60.5,12.71,12.934,7.24,57,46
1729317600,222537,55.567,10.231,12.665,6.93,54,46
1729317600,222641,53.967,10.598,11.763,6.97,54,46
1729317600,128729,65.0,13.472,15.175,7.64,60,47
1729317600,222275,52.467,12.036,12.151,7.57,55,47
1729321200,128729,64.966,13.913,15.867,7.96,61,48
1729321200,222641,53.834,10.942,12.375,7.24,55,46
1729321200,222275,52.2,12.8,12.418,7.85,56,47
1729321200,221881,60.867,10.907,11.134,6.27,53,44
1729321200,222537,56.534,9.024,10.969,6.12,51,44
1729324800,222275,52.2,11.485,11.04,7.17,54,46
1729324800,222641,54.6,10.896,12.035,7.07,54,46
1729324800,128729,64.566,13.643,15.288,7.78,60,47
1729324800,221881,61.233,10.223,10.959,6.03,53,44
1729324800,222537,55.633,9.166,11.198,6.3,52,44
1729328400,222537,55.034,8.836,10.765,6.14,51,44
1729328400,222641,54.534,11.049,12.176,7.13,54,46
1729328400,222275,52.633,10.332,10.285,6.61,52,45
1729328400,221881,61.466,10.557,11.025,6.11,53,44
1729328400,128729,65.167,12.845,14.782,7.36,59,46
1729332000,222641,54.6,10.523,11.948,6.91,54,46
1729332000,222275,52.466,10.674,10.629,6.83,53,45
1729332000,128729,65.066,13.476,15.319,7.69,60,47
1729332000,222537,55.6,9.537,11.102,6.35,52,44
1729332000,221881,61.034,11.626,12.23,6.72,55,45
1729335600,222537,56.1,10.275,12.013,6.73,53,45
1729335600,222641,54.166,10.47,11.632,6.9,53,46
1729335600,221881,61.233,11.273,11.852,6.55,54,45
1729335600,222275,52.133,9.555,9.909,6.34,51,44
1729335600,128729,65.834,16.747,19.083,9.45,66,50
1729339200,222275,52.267,10.383,10.954,6.85,53,45
1729339200,222641,55.292,10.542,11.492,6.75,53,45
1729339200,128729,66.167,13.786,15.665,7.75,60,47
1729339200,222537,57.567,11.268,13.078,7.18,56,46
1729339200,221881,59.933,21.995,22.354,12.22,75,56
1729342800,221881,56.0,13.884,13.932,8.21,59,48
1729342800,222641,59.133,9.207,10.386,5.79,51,43
1729342800,222275,52.5,11.388,11.556,7.25,54,46
1729342800,222537,42.9,8.876,9.599,6.87,50,45
1729342800,128729,61.834,12.802,14.291,7.49,58,47
1729346400,221881,49.8,5.728,5.556,4.39,31,24
1729346400,222275,51.867,7.089,6.89,4.95,38,27
1729346400,128729,49.433,5.448,5.844,4.42,31,24
1729346400,222537,28.9,4.787,5.31,5.88,27,32
1729346400,222641,44.034,5.219,6.002,4.89,31,27
1729350000,222641,22.334,2.476,2.761,5.19,14,28
1729350000,222275,42.934,3.551,3.355,3.88,19,21
1729350000,128729,34.933,2.969,3.202,4.36,17,24
1729350000,221881,39.0,3.638,3.642,4.27,20,23
1729350000,222537,21.7,2.603,3.124,5.4,16,29
1729353600,222537,18.867,0.956,1.983,4.91,8,27
1729353600,222641,16.5,1.253,1.429,5.01,7,27
1729353600,221881,31.934,2.131,1.985,4.1,11,22
1729353600,128729,31.3,2.338,2.415,4.31,13,23
1729353600,222275,31.066,1.761,1.667,3.96,9,22
1729357200,221881,28.334,1.268,1.25,3.99,7,22
1729357200,128729,29.5,2.096,2.343,4.36,12,24
1729357200,222537,17.633,0.326,1.289,4.65,4,25
1729357200,222641,15.133,1.015,1.224,5.02,6,27
1729357200,222275,27.333,1.296,1.159,4.02,6,22
1729360800,222537,15.634,0.368,1.463,4.87,5,27
1729360800,222275,25.8,1.459,1.168,4.21,7,23
1729360800,128729,25.934,2.006,1.837,4.51,10,25
1729360800,221881,23.7,1.109,1.029,4.28,6,23
1729360800,222641,13.267,0.956,1.115,5.13,5,28
1729364400,222275,26.034,1.215,1.081,4.08,6,22
1729364400,221881,21.9,1.195,0.999,4.44,6,24
1729364400,128729,24.267,1.099,1.079,4.23,6,23
1729364400,222641,12.6,0.897,1.052,5.19,5,28
1729364400,222537,16.034,1.062,2.188,5.21,8,28
1729368000,221881,20.367,0.978,0.82,4.47,5,24
1729368000,222537,16.992,1.531,1.874,5.18,9,28
1729368000,222275,29.066,1.207,1.089,3.82,6,21
1729368000,128729,24.166,0.876,0.897,4.14,5,22
1729368000,222641,15.367,0.942,0.98,4.95,5,27
1729371600,222275,31.733,1.393,1.651,3.8,8,21
1729371600,222641,33.934,0.877,1.032,3.35,5,18
1729371600,221881,22.5,2.139,1.974,4.91,11,27
1729371600,222537,22.133,1.826,2.24,4.89,11,27
1729371600,128729,30.834,7.468,8.003,7.13,42,39
1729375200,222641,39.233,1.208,1.365,3.05,7,16
1729375200,221881,29.167,15.982,14.759,11.31,62,54
1729375200,222275,37.2,1.43,1.261,3.22,7,17
1729375200,222537,28.867,4.354,5.017,5.72,26,31
1729375200,128729,40.567,9.061,9.552,7.13,50,46
1729378800,221881,37.5,9.733,9.158,7.44,50,47
1729378800,222641,43.4,2.238,2.433,3.21,12,17
1729378800,222275,42.133,3.211,2.584,3.64,16,20
1729378800,222537,36.466,10.892,12.213,8.69,54,49
1729378800,128729,49.0,32.139,35.026,20.72,96,72
1729382400,221881,45.3,11.995,10.508,7.77,54,47
1729382400,128729,54.9,29.913,32.701,17.95,92,66
1729382400,222537,42.767,23.539,26.936,15.27,80,61
1729382400,222641,48.367,4.211,4.481,3.83,23,21
1729382400,222275,46.733,10.264,10.078,7.07,52,46
1729386000,222537,47.166,16.052,18.045,10.59,65,53
1729386000,222641,51.3,7.606,8.684,5.57,44,30
1729386000,222275,48.8,20.523,21.073,12.44,72,56
1729386000,221881,48.633,11.429,11.16,7.48,54,47
1729386000,128729,59.033,30.142,33.499,18.07,93,67
1729389600,222537,48.534,19.082,21.734,12.26,71,56
1729389600,128729,61.834,22.328,25.333,12.89,78,57
1729389600,222275,50.3,17.711,17.54,10.64,66,53
1729389600,221881,51.933,10.701,10.186,6.72,52,45
1729389600,222641,51.466,17.063,18.389,10.59,66,53
1729393200,222537,50.367,13.818,16.039,9.22,61,50
1729393200,128729,63.666,25.427,28.674,14.46,84,60
1729393200,221881,54.9,10.653,10.537,6.57,53,45
1729393200,222641,52.934,17.349,18.828,10.67,67,53
1729393200,222275,51.334,15.727,15.758,9.55,62,51
1729396800,222275,52.1,17.524,17.312,10.38,65,52
1729396800,222641,54.067,13.944,15.413,8.79,60,49
1729396800,128729,64.733,21.022,24.209,12.01,75,55
1729396800,222537,53.2,15.156,18.157,9.91,64,51
1729396800,221881,56.4,11.732,10.803,6.81,54,45
1729400400,221881,57.633,10.238,9.732,6.02,51,44
1729400400,222537,53.5,16.764,20.086,10.78,67,53
1729400400,128729,65.034,19.382,22.085,10.99,72,53
1729400400,222641,54.4,17.535,19.31,10.7,67,53
1729400400,222275,52.367,20.04,20.293,11.82,71,55
1729404000,221881,57.767,9.9,9.773,5.91,51,44
1729404000,222641,54.466,17.025,18.992,10.49,67,52
1729404000,222537,53.1,16.454,19.368,10.55,66,52
1729404000,128729,65.6,20.031,22.856,11.31,73,54
1729404000,222275,52.733,17.093,16.45,10.01,64,51
1729407600,222641,53.867,15.477,16.861,9.6,63,51
1729407600,222275,52.733,14.619,14.623,8.85,60,49
1729407600,221881,58.433,10.614,10.703,6.32,53,44
1729407600,128729,66.0,21.806,24.799,12.27,77,56
1729407600,222537,53.067,14.696,17.595,9.61,63,51
1729411200,222537,53.434,14.172,17.461,9.42,62,50
1729411200,128729,65.633,18.203,20.889,10.31,69,52
1729411200,222275,52.683,13.325,13.053,8.13,57,48
1729411200,221881,58.433,11.545,11.463,6.74,54,45
1729411200,222641,54.067,13.319,14.528,8.37,59,48
1729414800,222537,53.666,12.221,14.957,8.25,58,48
1729414800,222641,53.933,14.062,15.466,8.86,60,49
1729414800,128729,65.267,16.357,18.339,9.19,65,50
1729414800,221881,58.434,11.888,11.714,6.9,55,46
1729414800,222275,52.7,13.59,13.377,8.28,58,48
1729418400,222275,52.5,13.518,13.399,8.3,58,48
1729418400,128729,65.8,18.328,21.072,10.4,70,52
1729418400,222641,54.159,13.982,14.708,8.57,60,49
1729418400,221881,59.534,10.927,11.122,6.38,53,45
1729418400,222537,53.4,9.867,12.134,6.91,53,46
1729422000,222275,52.3,13.285,13.123,8.16,57,48
1729422000,222641,54.534,12.54,13.878,7.97,57,48
1729422000,128729,65.733,19.54,22.268,11.04,72,53
1729422000,221881,59.233,10.392,10.441,6.09,52,44
1729422000,222537,54.433,9.431,11.726,6.61,53,45
1729425600,222275,53.0,12.794,12.373,7.78,56,47
1729425600,221881,58.367,21.822,20.901,11.93,73,55
1729425600,222641,55.867,11.03,11.915,6.96,54,46
1729425600,222537,54.567,10.831,13.21,7.33,55,46
1729425600,128729,66.0,18.935,21.307,10.59,71,53
1729429200,128729,61.233,12.09,13.91,7.28,57,46
1729429200,222641,59.3,6.048,6.649,3.94,35,21
1729429200,221881,51.067,6.179,5.783,4.49,33,24
1729429200,222537,40.133,8.424,9.631,7.01,50,38
1729429200,222275,54.067,9.076,9.2,5.86,50,44
1729432800,222537,26.2,3.198,3.631,5.27,18,29
1729432800,128729,47.733,4.349,4.686,3.99,25,22
1729432800,221881,42.767,3.835,3.588,4.0,20,22
1729432800,222641,39.9,3.748,4.298,4.41,22,24
1729432800,222275,52.0,5.884,5.537,4.25,31,23
1729436400,222641,20.7,1.665,1.922,4.91,10,27
1729436400,128729,30.733,2.282,2.288,4.31,12,23
1729436400,222275,39.867,2.791,2.517,3.73,15,20
1729436400,222537,19.966,1.565,2.32,5.02,10,27
1729436400,221881,33.666,2.243,2.037,3.95,11,21
1729440000,222641,14.7,1.117,1.278,5.11,6,28
1729440000,128729,26.666,1.827,1.681,4.39,10,24
1729440000,222537,14.467,0.373,1.283,4.92,4,27
1729440000,221881,24.233,1.433,1.179,4.34,7,24
1729440000,222275,26.434,1.405,1.164,4.15,7,23
1729443600,222275,21.534,0.971,0.764,4.37,5,24
1729443600,222537,12.066,1.861,2.616,5.86,12,32
1729443600,222641,11.534,0.625,0.748,5.12,3,28
1729443600,128729,26.334,1.715,1.606,4.37,9,24
1729443600,221881,18.733,0.737,0.679,4.5,3,25
1729447200,221881,16.433,1.454,1.286,5.07,7,28
1729447200,222275,19.966,0.775,0.574,4.4,3,24
1729447200,128729,22.767,1.655,1.584,4.63,8,25
1729447200,222537,10.966,0.26,0.94,5.12,3,28
1729447200,222641,10.233,0.38,0.605,5.13,2,28
1729450800,222275,19.666,0.755,0.647,4.42,3,24
1729450800,221881,13.334,0.465,0.395,4.81,2,26
1729450800,222537,9.867,0.021,0.706,5.11,2,28
1729450800,222641,8.5,0.374,0.537,5.28,2,29
1729450800,128729,20.066,1.102,1.042,4.6,6,25
1729454400,128729,19.334,1.297,1.21,4.76,7,26
1729454400,221881,14.167,0.61,0.613,4.84,3,26
1729454400,222275,26.633,0.593,0.602,3.77,3,20
1729454400,222537,12.8,0.191,0.817,4.91,2,27
1729454400,222641,10.733,0.597,0.676,5.14,3,28
1729458000,222641,23.367,1.072,1.262,4.36,6,24
1729458000,222275,31.875,1.45,1.394,3.74,7,20
1729458000,222537,19.267,1.394,1.758,4.93,8,27
1729458000,221881,18.6,1.204,1.099,4.78,6,26
1729458000,128729,24.166,5.115,5.827,6.55,30,36
1729461600,222537,24.367,4.397,4.891,6.06,25,33
1729461600,222275,34.266,1.538,1.4,3.58,8,19
1729461600,221881,22.767,2.755,2.716,5.2,15,28
1729461600,128729,31.867,9.695,10.488,8.3,52,48
1729461600,222641,34.166,1.125,1.298,3.43,6,19
1729465200,222641,37.633,1.674,1.776,3.4,9,18
1729465200,222537,31.066,8.132,8.962,7.53,47,41
1729465200,222275,39.9,2.642,2.328,3.62,13,20
1729465200,128729,38.966,8.085,8.646,6.79,46,37
1729465200,221881,29.834,11.185,10.294,8.79,53,49
1729468800,128729,44.0,7.51,8.519,6.15,44,34
1729468800,222537,36.367,7.331,8.03,6.65,42,36
1729468800,222275,46.334,3.853,3.447,3.69,20,20
1729468800,221881,34.034,6.22,5.629,5.91,32,32
1729468800,222641,41.3,2.893,3.31,3.81,17,21
1729472400,222275,46.0,5.95,4.7,4.56,29,25
1729472400,222641,43.367,5.88,6.738,5.31,35,29
1729472400,222537,39.966,7.133,7.488,6.13,40,34
1729472400,221881,38.4,5.899,5.643,5.48,32,30
1729472400,128729,48.9,5.791,6.53,4.78,34,26
1729476000,222275,49.0,9.75,9.79,6.66,51,45
1729476000,128729,53.6,7.249,8.026,5.11,42,28
1729476000,222641,46.1,6.206,7.349,5.34,37,29
1729476000,222537,43.067,7.29,7.718,5.97,41,33
1729476000,221881,42.166,6.654,6.337,5.52,36,30
1729479600,221881,45.567,6.519,6.629,5.28,36,29
1729479600,222537,45.633,8.033,8.944,6.27,47,34
1729479600,222641,47.9,20.698,22.193,12.83,73,57
1729479600,128729,56.967,7.94,8.646,5.19,46,28
1729483200,222537,48.967,7.868,8.892,5.93,46,32
1729483200,128729,59.5,7.437,8.218,4.71,43,26
1729483200,222641,49.4,18.758,20.128,11.66,69,55
1729483200,221881,49.3,6.987,6.907,5.12,38,28
1729486800,128729,61.267,7.2,7.947,4.45,42,24
1729486800,222537,51.3,9.345,10.85,6.62,52,45
1729486800,221881,51.867,7.475,7.257,5.16,41,28
1729486800,222641,50.633,15.76,17.29,10.03,64,51
1729490400,222641,51.9,12.633,13.752,8.19,57,48
1729490400,221881,50.567,6.325,6.117,4.64,34,25
1729490400,128729,62.834,7.12,8.017,4.32,42,23
1729490400,222537,50.933,11.166,13.663,7.86,56,47
1729494000,221881,50.466,6.923,6.689,4.96,37,27
1729494000,222537,50.1,7.93,9.213,5.94,47,32
1729494000,222641,51.733,12.244,13.315,8.0,57,48
1729494000,222275,54.0,8.68,9.61,5.86,50,44
1729494000,128729,63.0,6.635,7.431,3.99,38,22
1729497600,222537,50.934,8.051,9.144,5.87,47,32
1729497600,221881,51.767,7.24,6.881,5.01,39,27
1729497600,222641,51.7,9.865,11.02,6.74,52,45
1729497600,128729,63.267,7.42,8.418,4.44,43,24
1729501200,221881,51.0,5.684,5.414,4.24,30,23
1729501200,128729,63.867,8.38,9.38,4.91,49,27
1729501200,222641,52.6,8.885,9.925,6.14,50,44
1729501200,222537,51.4,7.856,9.005,5.72,46,31
1729504800,128729,64.066,8.526,9.546,4.94,50,27
1729504800,222641,52.733,8.787,9.835,6.08,50,44
1729504800,221881,46.5,5.64,5.363,4.62,30,25
1729504800,222537,50.8,8.32,9.662,6.09,50,33
1729508400,222641,52.834,7.794,8.498,5.44,44,30
1729508400,221881,44.9,5.082,4.736,4.45,27,24
1729508400,222537,50.567,9.095,10.656,6.58,51,45
1729508400,128729,64.8,9.188,10.477,5.3,51,42
1729512000,222275,55.0,8.11,7.0,4.99,42,27
1729512000,221881,42.633,4.87,4.506,4.54,26,25
1729512000,128729,62.267,9.226,10.072,5.41,51,43
1729512000,222537,46.733,7.28,8.021,5.76,42,31
1729512000,222641,53.767,6.649,7.283,4.78,38,26
1729515600,128729,52.533,10.61,11.414,6.99,53,46
1729515600,222641,48.033,4.278,4.613,3.92,24,21
1729515600,222537,36.633,5.96,6.508,5.84,34,32
1729515600,221881,41.466,9.037,8.534,6.79,48,37
